,Time (s),0,0.1,0.2,0.3,0.4,0.5,0.6
Voltage (V) ,Current (nA),,,,,,,
-0.5092,,0.005220418,0.005827037,0.004548263,0.003209593,0.002175521,0.003116362,0.002547905
-0.5104004,,0.005470237,0.006063761,0.004732272,0.003357741,0.00229136,0.003174449,0.002575986
-0.5116008,,0.005723832,0.006303415,0.004918814,0.003508545,0.002409712,0.003231962,0.002602608
-0.5128012,,0.005981091,0.006545888,0.005107815,0.003661963,0.002530554,0.00328886,0.002627724
-0.5140016,,0.006241895,0.006791068,0.005299203,0.00381795,0.002653862,0.003345107,0.002651288
-0.515202,,0.006506122,0.007038835,0.005492898,0.003976458,0.002779608,0.003400664,0.002673256
-0.5164024,,0.006773646,0.007289069,0.005688823,0.004137436,0.00290776,0.003455496,0.002693583
