1.420000E-4	3.435292E-1	-2.398926E+0
1.440000E-4	3.455310E-1	-2.391577E+0
1.460000E-4	3.475328E-1	-2.381413E+0
1.480000E-4	3.495347E-1	-2.368424E+0
1.500000E-4	3.515365E-1	-2.352604E+0
1.520000E-4	3.535383E-1	-2.333949E+0
1.540000E-4	3.555401E-1	-2.312463E+0
1.560000E-4	3.575419E-1	-2.288150E+0
1.580000E-4	3.595438E-1	-2.261021E+0
1.600000E-4	3.615456E-1	-2.231089E+0
1.620000E-4	3.635474E-1	-2.198370E+0
1.640000E-4	3.655492E-1	-2.162885E+0
1.660000E-4	3.675510E-1	-2.124660E+0
1.680000E-4	3.695529E-1	-2.083721E+0
1.700000E-4	3.715547E-1	-2.040099E+0
1.720000E-4	3.735565E-1	-1.993829E+0
1.740000E-4	3.755583E-1	-1.944947E+0
1.760000E-4	3.775601E-1	-1.893495E+0
1.780000E-4	3.795620E-1	-1.839516E+0
1.800000E-4	3.815638E-1	-1.783055E+0
1.820000E-4	3.835656E-1	-1.724161E+0
1.840000E-4	3.855674E-1	-1.662885E+0
1.860000E-4	3.875692E-1	-1.599280E+0
1.880000E-4	3.895711E-1	-1.533401E+0
1.900000E-4	3.915729E-1	-1.465308E+0
1.920000E-4	3.935747E-1	-1.395058E+0
1.940000E-4	3.955765E-1	-1.322713E+0
1.960000E-4	3.975783E-1	-1.248337E+0
1.980000E-4	3.995802E-1	-1.171992E+0
2.000000E-4	4.015820E-1	-1.093746E+0
2.020000E-4	4.035838E-1	-1.013666E+0
2.040000E-4	4.055856E-1	-9.318176E-1
2.060000E-4	4.075874E-1	-8.482716E-1
2.080000E-4	4.095893E-1	-7.630972E-1
2.100000E-4	4.115911E-1	-6.763646E-1
2.120000E-4	4.135929E-1	-5.881445E-1
2.140000E-4	4.155947E-1	-4.985083E-1
2.160000E-4	4.175965E-1	-4.075272E-1
2.180000E-4	4.195984E-1	-3.152727E-1
2.200000E-4	4.216002E-1	-2.218164E-1
2.220000E-4	4.236020E-1	-1.272295E-1
2.240000E-4	4.256038E-1	-3.158327E-2
2.260000E-4	4.276056E-1	6.505167E-2
2.280000E-4	4.296075E-1	1.626050E-1
2.300000E-4	4.316093E-1	2.610070E-1
2.320000E-4	4.336111E-1	3.601887E-1
2.340000E-4	4.356129E-1	4.600818E-1
2.360000E-4	4.376147E-1	5.606189E-1
2.380000E-4	4.396166E-1	6.617336E-1
2.400000E-4	4.416184E-1	7.633604E-1
2.420000E-4	4.436202E-1	8.654350E-1
2.440000E-4	4.456220E-1	9.678943E-1
2.460000E-4	4.476238E-1	1.070676E+0
2.480000E-4	4.496257E-1	1.173721E+0
2.500000E-4	4.516275E-1	1.276968E+0
2.520000E-4	4.536293E-1	1.380360E+0
2.540000E-4	4.556311E-1	1.483841E+0
2.560000E-4	4.576329E-1	1.587356E+0
2.580000E-4	4.596348E-1	1.690852E+0
2.600000E-4	4.616366E-1	1.794276E+0
2.620000E-4	4.636384E-1	1.897580E+0
2.640000E-4	4.656402E-1	2.000713E+0
2.660000E-4	4.676420E-1	2.103631E+0
2.680000E-4	4.696439E-1	2.206286E+0
2.700000E-4	4.716457E-1	2.308637E+0
2.720000E-4	4.736475E-1	2.410640E+0
2.740000E-4	4.756493E-1	2.512257E+0
2.760000E-4	4.776511E-1	2.613448E+0
2.780000E-4	4.796530E-1	2.714177E+0
2.800000E-4	4.816548E-1	2.814410E+0
2.820000E-4	4.836566E-1	2.914111E+0
2.840000E-4	4.856584E-1	3.013251E+0
2.860000E-4	4.876602E-1	3.111799E+0
2.880000E-4	4.896621E-1	3.209726E+0
2.900000E-4	4.916639E-1	3.307005E+0
2.920000E-4	4.936657E-1	3.403613E+0
2.940000E-4	4.956675E-1	3.499524E+0
2.960000E-4	4.976693E-1	3.594717E+0
2.980000E-4	4.996712E-1	3.689171E+0
3.000000E-4	5.016730E-1	3.782867E+0
3.020000E-4	5.036748E-1	3.875787E+0
3.040000E-4	5.056766E-1	3.967915E+0
3.060000E-4	5.076784E-1	4.059236E+0
3.080000E-4	5.096803E-1	4.149737E+0
3.100000E-4	5.116821E-1	4.239404E+0
3.120000E-4	5.136839E-1	4.328227E+0
3.140000E-4	5.156857E-1	4.416196E+0
3.160000E-4	5.176875E-1	4.503302E+0
3.180000E-4	5.196894E-1	4.589538E+0
3.200000E-4	5.216912E-1	4.674896E+0
3.220000E-4	5.236930E-1	4.759372E+0
3.240000E-4	5.256948E-1	4.842960E+0
3.260000E-4	5.276966E-1	4.925658E+0
3.280000E-4	5.296985E-1	5.007462E+0
3.300000E-4	5.317003E-1	5.088370E+0
3.320000E-4	5.337021E-1	5.168383E+0
3.340000E-4	5.357039E-1	5.247498E+0
3.360000E-4	5.377057E-1	5.325717E+0
3.380000E-4	5.397076E-1	5.403041E+0
3.400000E-4	5.417094E-1	5.479472E+0
3.420000E-4	5.437112E-1	5.555012E+0
3.440000E-4	5.457130E-1	5.629663E+0
3.460000E-4	5.477148E-1	5.703431E+0
3.480000E-4	5.497167E-1	5.776318E+0
3.500000E-4	5.517185E-1	5.848329E+0
3.520000E-4	5.537203E-1	5.919468E+0
3.540000E-4	5.557221E-1	5.989742E+0
3.560000E-4	5.577239E-1	6.059156E+0
3.580000E-4	5.597258E-1	6.127716E+0
3.600000E-4	5.617276E-1	6.195428E+0
3.620000E-4	5.637294E-1	6.262298E+0
3.640000E-4	5.657312E-1	6.328334E+0
3.660000E-4	5.677330E-1	6.393543E+0
3.680000E-4	5.697348E-1	6.457931E+0
3.700000E-4	5.717367E-1	6.521506E+0
3.720000E-4	5.737385E-1	6.584276E+0
3.740000E-4	5.757403E-1	6.646248E+0
3.760000E-4	5.777421E-1	6.707430E+0
3.780000E-4	5.797439E-1	6.767831E+0
3.800000E-4	5.817458E-1	6.827457E+0
3.820000E-4	5.837476E-1	6.886318E+0
3.840000E-4	5.857494E-1	6.944421E+0
3.860000E-4	5.877512E-1	7.001775E+0
3.880000E-4	5.897530E-1	7.058388E+0
3.900000E-4	5.917549E-1	7.114267E+0
3.920000E-4	5.937567E-1	7.169423E+0
3.940000E-4	5.957585E-1	7.223862E+0
3.960000E-4	5.977603E-1	7.277593E+0
3.980000E-4	5.997621E-1	7.330626E+0
4.000000E-4	6.017640E-1	7.382967E+0
4.020000E-4	6.037658E-1	7.434625E+0
4.040000E-4	6.057676E-1	7.485610E+0
4.060000E-4	6.077694E-1	7.535929E+0
4.080000E-4	6.097712E-1	7.585591E+0
4.100000E-4	6.117731E-1	7.634604E+0
4.120000E-4	6.137749E-1	7.682977E+0
4.140000E-4	6.157767E-1	7.730718E+0
4.160000E-4	6.177785E-1	7.777837E+0
4.180000E-4	6.197803E-1	7.824340E+0
4.200000E-4	6.217822E-1	7.870238E+0
4.220000E-4	6.237840E-1	7.915538E+0
4.240000E-4	6.257858E-1	7.960250E+0
4.260000E-4	6.277876E-1	8.004381E+0
4.280000E-4	6.297894E-1	8.047942E+0
4.300000E-4	6.317913E-1	8.090940E+0
4.320000E-4	6.337931E-1	8.133384E+0
4.340000E-4	6.357949E-1	8.175283E+0
4.360000E-4	6.377967E-1	8.216647E+0
4.380000E-4	6.397985E-1	8.257484E+0
4.400000E-4	6.418004E-1	8.297803E+0
4.420000E-4	6.438022E-1	8.337614E+0
4.440000E-4	6.458040E-1	8.376926E+0
4.460000E-4	6.478058E-1	8.415747E+0
4.480000E-4	6.498076E-1	8.454089E+0
4.500000E-4	6.518095E-1	8.491959E+0
4.520000E-4	6.538113E-1	8.529367E+0
4.540000E-4	6.558131E-1	8.566324E+0
4.560000E-4	6.578149E-1	8.602838E+0
4.580000E-4	6.598167E-1	8.638920E+0
4.600000E-4	6.618186E-1	8.674580E+0
4.620000E-4	6.638204E-1	8.709826E+0
4.640000E-4	6.658222E-1	8.744670E+0
4.660000E-4	6.678240E-1	8.779121E+0
4.680000E-4	6.698258E-1	8.813190E+0
4.700000E-4	6.718277E-1	8.846885E+0
4.720000E-4	6.738295E-1	8.880218E+0
4.740000E-4	6.758313E-1	8.913199E+0
4.760000E-4	6.778331E-1	8.945837E+0
4.780000E-4	6.798349E-1	8.978143E+0
4.800000E-4	6.818368E-1	9.010126E+0
4.820000E-4	6.838386E-1	9.041797E+0
4.840000E-4	6.858404E-1	9.073166E+0
4.860000E-4	6.878422E-1	9.104243E+0
4.880000E-4	6.898440E-1	9.135037E+0
4.900000E-4	6.918459E-1	9.165558E+0
4.920000E-4	6.938477E-1	9.195816E+0
4.940000E-4	6.958495E-1	9.225820E+0
4.960000E-4	6.978513E-1	9.255580E+0
4.980000E-4	6.998531E-1	9.285104E+0
5.000000E-4	7.018550E-1	9.314402E+0
5.020000E-4	7.038568E-1	9.343482E+0
5.040000E-4	7.058586E-1	9.372353E+0
5.060000E-4	7.078604E-1	9.401023E+0
5.080000E-4	7.098622E-1	9.429500E+0
5.100000E-4	7.118641E-1	9.457793E+0
5.120000E-4	7.138659E-1	9.485907E+0
5.140000E-4	7.158677E-1	9.513851E+0
5.160000E-4	7.178695E-1	9.541631E+0
5.180000E-4	7.198713E-1	9.569253E+0
5.200000E-4	7.218732E-1	9.596725E+0
5.220000E-4	7.238750E-1	9.624051E+0
5.240000E-4	7.258768E-1	9.651237E+0
5.260000E-4	7.278786E-1	9.678289E+0
5.280000E-4	7.298804E-1	9.705210E+0
5.300000E-4	7.318823E-1	9.732006E+0
5.320000E-4	7.338841E-1	9.758679E+0
5.340000E-4	7.358859E-1	9.785235E+0
5.360000E-4	7.378877E-1	9.811675E+0
5.380000E-4	7.398895E-1	9.838002E+0
5.400000E-4	7.418914E-1	9.864219E+0
5.420000E-4	7.438932E-1	9.890329E+0
5.440000E-4	7.458950E-1	9.916331E+0
5.460000E-4	7.478968E-1	9.942229E+0
5.480000E-4	7.498986E-1	9.968022E+0
5.500000E-4	7.519005E-1	9.993711E+0
5.520000E-4	7.539023E-1	1.001930E+1
5.540000E-4	7.559041E-1	1.004478E+1
5.560000E-4	7.579059E-1	1.007016E+1
5.580000E-4	7.599077E-1	1.009543E+1
5.600000E-4	7.619096E-1	1.012060E+1
5.620000E-4	7.639114E-1	1.014566E+1
5.640000E-4	7.659132E-1	1.017061E+1
5.660000E-4	7.679150E-1	1.019546E+1
5.680000E-4	7.699168E-1	1.022019E+1
5.700000E-4	7.719187E-1	1.024481E+1
5.720000E-4	7.739205E-1	1.026932E+1
5.740000E-4	7.759223E-1	1.029371E+1
5.760000E-4	7.779241E-1	1.031798E+1
5.780000E-4	7.799259E-1	1.034213E+1
5.800000E-4	7.819278E-1	1.036616E+1
5.820000E-4	7.839296E-1	1.039006E+1
5.840000E-4	7.859314E-1	1.041385E+1
5.860000E-4	7.879332E-1	1.043750E+1
5.880000E-4	7.899350E-1	1.046103E+1
5.900000E-4	7.919369E-1	1.048444E+1
5.920000E-4	7.939387E-1	1.050771E+1
5.940000E-4	7.959405E-1	1.053086E+1
5.960000E-4	7.979423E-1	1.055388E+1
5.980000E-4	7.999441E-1	1.057678E+1
6.000000E-4	8.019460E-1	1.059955E+1
6.020000E-4	8.039478E-1	1.062220E+1
6.040000E-4	8.059496E-1	1.064473E+1
6.060000E-4	8.079514E-1	1.066715E+1
6.080000E-4	8.099532E-1	1.068946E+1
6.100000E-4	8.119551E-1	1.071166E+1
6.120000E-4	8.139569E-1	1.073377E+1
6.140000E-4	8.159587E-1	1.075578E+1
6.160000E-4	8.179605E-1	1.077771E+1
6.180000E-4	8.199623E-1	1.079957E+1
6.200000E-4	8.219641E-1	1.082137E+1
6.220000E-4	8.239660E-1	1.084311E+1
6.240000E-4	8.259678E-1	1.086482E+1
6.260000E-4	8.279696E-1	1.088650E+1
6.280000E-4	8.299714E-1	1.090817E+1
6.300000E-4	8.319732E-1	1.092984E+1
6.320000E-4	8.339751E-1	1.095155E+1
6.340000E-4	8.359769E-1	1.097329E+1
6.360000E-4	8.379787E-1	1.099511E+1
6.380000E-4	8.399805E-1	1.101701E+1
6.400000E-4	8.419823E-1	1.103902E+1
6.420000E-4	8.439842E-1	1.106117E+1
6.440000E-4	8.459860E-1	1.108348E+1
6.460000E-4	8.479878E-1	1.110599E+1
6.480000E-4	8.499896E-1	1.112872E+1
6.500000E-4	8.519914E-1	1.115171E+1
6.520000E-4	8.539933E-1	1.117499E+1
6.540000E-4	8.559951E-1	1.119859E+1
6.560000E-4	8.579969E-1	1.122255E+1
6.580000E-4	8.599987E-1	1.124691E+1
6.600000E-4	8.620005E-1	1.127171E+1
6.620000E-4	8.640024E-1	1.129700E+1
6.640000E-4	8.660042E-1	1.132281E+1
6.660000E-4	8.680060E-1	1.134920E+1
6.680000E-4	8.700078E-1	1.137620E+1
6.700000E-4	8.720096E-1	1.140387E+1
6.720000E-4	8.740115E-1	1.143226E+1
6.740000E-4	8.760133E-1	1.146142E+1
6.760000E-4	8.780151E-1	1.149140E+1
6.780000E-4	8.800169E-1	1.152225E+1
6.800000E-4	8.820187E-1	1.155404E+1
6.820000E-4	8.840206E-1	1.158682E+1
6.840000E-4	8.860224E-1	1.162065E+1
6.860000E-4	8.880242E-1	1.165558E+1
6.880000E-4	8.900260E-1	1.169168E+1
6.900000E-4	8.920278E-1	1.172901E+1
6.920000E-4	8.940297E-1	1.176763E+1
6.940000E-4	8.960315E-1	1.180760E+1
6.960000E-4	8.980333E-1	1.184898E+1
6.980000E-4	9.000351E-1	1.189185E+1
7.000000E-4	9.020369E-1	1.193626E+1
7.020000E-4	9.040388E-1	1.198228E+1
7.040000E-4	9.060406E-1	1.202998E+1
7.060000E-4	9.080424E-1	1.207941E+1
7.080000E-4	9.100442E-1	1.213064E+1
7.100000E-4	9.120460E-1	1.218374E+1
7.120000E-4	9.140479E-1	1.223876E+1
7.140000E-4	9.160497E-1	1.229578E+1
7.160000E-4	9.180515E-1	1.235485E+1
7.180000E-4	9.200533E-1	1.241603E+1
7.200000E-4	9.220551E-1	1.247938E+1
7.220000E-4	9.240570E-1	1.254496E+1
7.240000E-4	9.260588E-1	1.261283E+1
7.260000E-4	9.280606E-1	1.268304E+1
7.280000E-4	9.300624E-1	1.275563E+1
7.300000E-4	9.320642E-1	1.283067E+1
7.320000E-4	9.340661E-1	1.290820E+1
7.340000E-4	9.360679E-1	1.298826E+1
7.360000E-4	9.380697E-1	1.307089E+1
7.380000E-4	9.400715E-1	1.315614E+1
7.400000E-4	9.420733E-1	1.324404E+1
7.420000E-4	9.440752E-1	1.333462E+1
7.440000E-4	9.460770E-1	1.342790E+1
7.460000E-4	9.480788E-1	1.352392E+1
7.480000E-4	9.500806E-1	1.362269E+1
7.500000E-4	9.520824E-1	1.372423E+1
7.520000E-4	9.540843E-1	1.382854E+1
7.540000E-4	9.560861E-1	1.393564E+1
7.560000E-4	9.580879E-1	1.404552E+1
7.580000E-4	9.600897E-1	1.415819E+1
7.600000E-4	9.620915E-1	1.427363E+1
7.620000E-4	9.640934E-1	1.439182E+1
7.640000E-4	9.660952E-1	1.451275E+1
7.660000E-4	9.680970E-1	1.463639E+1
7.680000E-4	9.700988E-1	1.476270E+1
7.700000E-4	9.721006E-1	1.489166E+1
7.720000E-4	9.741025E-1	1.502320E+1
7.740000E-4	9.761043E-1	1.515729E+1
7.760000E-4	9.781061E-1	1.529385E+1
7.780000E-4	9.801079E-1	1.543284E+1
7.800000E-4	9.821097E-1	1.557417E+1
7.820000E-4	9.841116E-1	1.571777E+1
7.840000E-4	9.861134E-1	1.586356E+1
7.860000E-4	9.881152E-1	1.601143E+1
7.880000E-4	9.901170E-1	1.616130E+1
7.900000E-4	9.921188E-1	1.631305E+1
7.920000E-4	9.941207E-1	1.646658E+1
7.940000E-4	9.961225E-1	1.662177E+1
7.960000E-4	9.981243E-1	1.677848E+1
7.980000E-4	9.998739E-1	1.693659E+1
8.000000E-4	9.978721E-1	1.709595E+1
8.020000E-4	9.958702E-1	1.725642E+1
8.040000E-4	9.938684E-1	1.741785E+1
8.060000E-4	9.918666E-1	1.758008E+1
8.080000E-4	9.898648E-1	1.774295E+1
8.100000E-4	9.878630E-1	1.790628E+1
8.120000E-4	9.858611E-1	1.806989E+1
8.140000E-4	9.838593E-1	1.823361E+1
8.160000E-4	9.818575E-1	1.839725E+1
8.180000E-4	9.798557E-1	1.856061E+1
8.200000E-4	9.778539E-1	1.872351E+1
8.220000E-4	9.758520E-1	1.888573E+1
8.240000E-4	9.738502E-1	1.904709E+1
8.260000E-4	9.718484E-1	1.920736E+1
8.280000E-4	9.698466E-1	1.936633E+1
8.300000E-4	9.678448E-1	1.952380E+1
8.320000E-4	9.658429E-1	1.967955E+1
8.340000E-4	9.638411E-1	1.983336E+1
8.360000E-4	9.618393E-1	1.998500E+1
8.380000E-4	9.598375E-1	2.013427E+1
8.400000E-4	9.578357E-1	2.028093E+1
8.420000E-4	9.558338E-1	2.042477E+1
8.440000E-4	9.538320E-1	2.056557E+1
8.460000E-4	9.518302E-1	2.070311E+1
8.480000E-4	9.498284E-1	2.083716E+1
8.500000E-4	9.478266E-1	2.096752E+1
8.520000E-4	9.458247E-1	2.109397E+1
8.540000E-4	9.438229E-1	2.121630E+1
8.560000E-4	9.418211E-1	2.133431E+1
8.580000E-4	9.398193E-1	2.144779E+1
8.600000E-4	9.378175E-1	2.155654E+1
8.620000E-4	9.358157E-1	2.166037E+1
8.640000E-4	9.338138E-1	2.175910E+1
8.660000E-4	9.318120E-1	2.185254E+1
8.680000E-4	9.298102E-1	2.194052E+1
8.700000E-4	9.278084E-1	2.202287E+1
8.720000E-4	9.258066E-1	2.209943E+1
8.740000E-4	9.238047E-1	2.217005E+1
8.760000E-4	9.218029E-1	2.223459E+1
8.780000E-4	9.198011E-1	2.229292E+1
8.800000E-4	9.177993E-1	2.234489E+1
8.820000E-4	9.157975E-1	2.239041E+1
8.840000E-4	9.137956E-1	2.242937E+1
8.860000E-4	9.117938E-1	2.246166E+1
8.880000E-4	9.097920E-1	2.248720E+1
8.900000E-4	9.077902E-1	2.250592E+1
8.920000E-4	9.057884E-1	2.251775E+1
8.940000E-4	9.037865E-1	2.252264E+1
8.960000E-4	9.017847E-1	2.252054E+1
8.980000E-4	8.997829E-1	2.251142E+1
9.000000E-4	8.977811E-1	2.249527E+1
9.020000E-4	8.957793E-1	2.247206E+1
9.040000E-4	8.937774E-1	2.244182E+1
9.060000E-4	8.917756E-1	2.240453E+1
9.080000E-4	8.897738E-1	2.236025E+1
9.100000E-4	8.877720E-1	2.230898E+1
9.120000E-4	8.857702E-1	2.225080E+1
9.140000E-4	8.837683E-1	2.218574E+1
9.160000E-4	8.817665E-1	2.211388E+1
9.180000E-4	8.797647E-1	2.203531E+1
9.200000E-4	8.777629E-1	2.195009E+1
9.220000E-4	8.757611E-1	2.185835E+1
9.240000E-4	8.737592E-1	2.176018E+1
9.260000E-4	8.717574E-1	2.165570E+1
9.280000E-4	8.697556E-1	2.154504E+1
9.300000E-4	8.677538E-1	2.142834E+1
9.320000E-4	8.657520E-1	2.130574E+1
9.340000E-4	8.637501E-1	2.117739E+1
9.360000E-4	8.617483E-1	2.104346E+1
9.380000E-4	8.597465E-1	2.090411E+1
9.400000E-4	8.577447E-1	2.075951E+1
9.420000E-4	8.557429E-1	2.060985E+1
9.440000E-4	8.537410E-1	2.045531E+1
9.460000E-4	8.517392E-1	2.029609E+1
9.480000E-4	8.497374E-1	2.013238E+1
9.500000E-4	8.477356E-1	1.996439E+1
9.520000E-4	8.457338E-1	1.979231E+1
9.540000E-4	8.437319E-1	1.961637E+1
9.560000E-4	8.417301E-1	1.943677E+1
9.580000E-4	8.397283E-1	1.925372E+1
9.600000E-4	8.377265E-1	1.906745E+1
9.620000E-4	8.357247E-1	1.887818E+1
9.640000E-4	8.337228E-1	1.868612E+1
9.660000E-4	8.317210E-1	1.849150E+1
9.680000E-4	8.297192E-1	1.829454E+1
9.700000E-4	8.277174E-1	1.809545E+1
9.720000E-4	8.257156E-1	1.789447E+1
9.740000E-4	8.237137E-1	1.769180E+1
9.760000E-4	8.217119E-1	1.748768E+1
9.780000E-4	8.197101E-1	1.728231E+1
9.800000E-4	8.177083E-1	1.707591E+1
9.820000E-4	8.157065E-1	1.686869E+1
9.840000E-4	8.137046E-1	1.666086E+1
9.860000E-4	8.117028E-1	1.645263E+1
9.880000E-4	8.097010E-1	1.624420E+1
9.900000E-4	8.076992E-1	1.603576E+1
9.920000E-4	8.056974E-1	1.582752E+1
9.940000E-4	8.036955E-1	1.561965E+1
9.960000E-4	8.016937E-1	1.541235E+1
9.980000E-4	7.996919E-1	1.520579E+1
1.000000E-3	7.976901E-1	1.500014E+1
1.002000E-3	7.956883E-1	1.479559E+1
1.004000E-3	7.936864E-1	1.459228E+1
1.006000E-3	7.916846E-1	1.439037E+1
1.008000E-3	7.896828E-1	1.419003E+1
1.010000E-3	7.876810E-1	1.399138E+1
1.012000E-3	7.856792E-1	1.379458E+1
1.014000E-3	7.836773E-1	1.359975E+1
1.016000E-3	7.816755E-1	1.340701E+1
1.018000E-3	7.796737E-1	1.321649E+1
1.020000E-3	7.776719E-1	1.302829E+1
1.022000E-3	7.756701E-1	1.284253E+1
1.024000E-3	7.736682E-1	1.265931E+1
1.026000E-3	7.716664E-1	1.247870E+1
1.028000E-3	7.696646E-1	1.230081E+1
1.030000E-3	7.676628E-1	1.212570E+1
1.032000E-3	7.656610E-1	1.195346E+1
1.034000E-3	7.636591E-1	1.178414E+1
1.036000E-3	7.616573E-1	1.161780E+1
1.038000E-3	7.596555E-1	1.145450E+1
1.040000E-3	7.576537E-1	1.129429E+1
1.042000E-3	7.556519E-1	1.113719E+1
1.044000E-3	7.536500E-1	1.098325E+1
1.046000E-3	7.516482E-1	1.083249E+1
1.048000E-3	7.496464E-1	1.068494E+1
1.050000E-3	7.476446E-1	1.054060E+1
1.052000E-3	7.456428E-1	1.039950E+1
1.054000E-3	7.436409E-1	1.026163E+1
1.056000E-3	7.416391E-1	1.012699E+1
1.058000E-3	7.396373E-1	9.995584E+0
1.060000E-3	7.376355E-1	9.867392E+0
1.062000E-3	7.356337E-1	9.742401E+0
1.064000E-3	7.336318E-1	9.620591E+0
1.066000E-3	7.316300E-1	9.501937E+0
1.068000E-3	7.296282E-1	9.386410E+0
1.070000E-3	7.276264E-1	9.273977E+0
1.072000E-3	7.256246E-1	9.164602E+0
1.074000E-3	7.236227E-1	9.058244E+0
1.076000E-3	7.216209E-1	8.954861E+0
1.078000E-3	7.196191E-1	8.854404E+0
1.080000E-3	7.176173E-1	8.756824E+0
1.082000E-3	7.156155E-1	8.662068E+0
1.084000E-3	7.136136E-1	8.570081E+0
1.086000E-3	7.116118E-1	8.480807E+0
1.088000E-3	7.096100E-1	8.394184E+0
1.090000E-3	7.076082E-1	8.310151E+0
1.092000E-3	7.056064E-1	8.228645E+0
1.094000E-3	7.036045E-1	8.149601E+0
1.096000E-3	7.016027E-1	8.072952E+0
1.098000E-3	6.996009E-1	7.998631E+0
1.100000E-3	6.975991E-1	7.926570E+0
1.102000E-3	6.955973E-1	7.856698E+0
1.104000E-3	6.935955E-1	7.788945E+0
1.106000E-3	6.915936E-1	7.723242E+0
1.108000E-3	6.895918E-1	7.659518E+0
1.110000E-3	6.875900E-1	7.597700E+0
1.112000E-3	6.855882E-1	7.537719E+0
1.114000E-3	6.835864E-1	7.479504E+0
1.116000E-3	6.815845E-1	7.422983E+0
1.118000E-3	6.795827E-1	7.368087E+0
1.120000E-3	6.775809E-1	7.314746E+0
1.122000E-3	6.755791E-1	7.262892E+0
1.124000E-3	6.735773E-1	7.212455E+0
1.126000E-3	6.715754E-1	7.163370E+0
1.128000E-3	6.695736E-1	7.115569E+0
1.130000E-3	6.675718E-1	7.068988E+0
1.132000E-3	6.655700E-1	7.023563E+0
1.134000E-3	6.635682E-1	6.979231E+0
1.136000E-3	6.615663E-1	6.935931E+0
1.138000E-3	6.595645E-1	6.893604E+0
1.140000E-3	6.575627E-1	6.852191E+0
1.142000E-3	6.555609E-1	6.811635E+0
1.144000E-3	6.535591E-1	6.771881E+0
1.146000E-3	6.515572E-1	6.732877E+0
1.148000E-3	6.495554E-1	6.694570E+0
1.150000E-3	6.475536E-1	6.656910E+0
1.152000E-3	6.455518E-1	6.619850E+0
1.154000E-3	6.435500E-1	6.583343E+0
1.156000E-3	6.415481E-1	6.547345E+0
